Kingdom,Subkingdoms,Phyla,Subphyla,Classes,Subclasses,Orders,Families,Genera
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Lobulomycetes,Incertae_sedis,Lobulomycetales,Lobulomycetaceae,Cyclopsomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Lobulomycetes,Incertae_sedis,Lobulomycetales,Lobulomycetaceae,Lobulomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Lobulomycetes,Incertae_sedis,Lobulomycetales,Lobulomycetaceae,Maunachytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Mesochytriomycetes,Incertae_sedis,Gromochytriales,Gromochytriaceae,Apiochytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Mesochytriomycetes,Incertae_sedis,Gromochytriales,Gromochytriaceae,Gromochytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Mesochytriomycetes,Incertae_sedis,Mesochytriales,Mesochytriaceae,Mesochytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Polychytriomycetes,Incertae_sedis,Polychytriales,Polychytriaceae,Arkaya
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Polychytriomycetes,Incertae_sedis,Polychytriales,Polychytriaceae,Karlingiomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Polychytriomycetes,Incertae_sedis,Polychytriales,Polychytriaceae,Lacustromyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Polychytriomycetes,Incertae_sedis,Polychytriales,Polychytriaceae,Neokarlingia
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Polychytriomycetes,Incertae_sedis,Polychytriales,Polychytriaceae,Polychytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophlyctidomycetes,Incertae_sedis,Rhizophlyctidales,Arizonaphlyctidaceae,Arizonaphlyctis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophlyctidomycetes,Incertae_sedis,Rhizophlyctidales,Borealophlyctidaceae,Borealophlyctis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophlyctidomycetes,Incertae_sedis,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophlyctidomycetes,Incertae_sedis,Rhizophlyctidales,Sonoraphlyctidaceae,Sonoraphlyctis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Alphamycetaceae,Alphamyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Alphamycetaceae,Betamyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Alphamycetaceae,Gammamyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Angulomycetaceae,Angulomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Aquamycetaceae,Aquamyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Batrachochytriaceae,Batrachochytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Collimycetaceae,Collimyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Coralloidiomycetaceae,Coralloidiomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Dinomycetaceae,Dinomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Dinomycetaceae,Paradinomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Ericiomycetaceae,Ericiomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Globomycetaceae,Globomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Globomycetaceae,Urceomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Gorgonomycetaceae,Gorgonomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Halomycetaceae,Halomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Halomycetaceae,Paludomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Halomycetaceae,Paranamyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Halomycetaceae,Ulkenomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Incertae_sedis,Homolaphlyctis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Incertae_sedis,Polyrhizophydium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Kappamycetaceae,Kappamyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Operculomycetaceae,Operculomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Pateramycetaceae,Pateramyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Protrudomycetaceae,Protrudomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Rhizophydiaceae,Rhizophydium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Staurastromycetaceae,Staurastromyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Terramycetaceae,Boothiomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Terramycetaceae,Terramyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Rhizophydiomycetes,Incertae_sedis,Rhizophydiales,Uebelmesseromycetaceae,Uebelmesseromyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Powellomycetaceae,Fimicolochytrium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Powellomycetaceae,Geranomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Powellomycetaceae,Powellomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Powellomycetaceae,Thoreauomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Barromyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Brevicalcar
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Bulbosomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Gaertneriomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Gallinipes
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Kochiomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Spizellomyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Spizellomycetes,Incertae_sedis,Spizellomycetales,Spizellomycetaceae,Triparticalcar
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Synchytriomycetes,Incertae_sedis,Synchytriales,Synchytriaceae,Carpenterophlyctis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Synchytriomycetes,Incertae_sedis,Synchytriales,Synchytriaceae,Endodesmidium
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Synchytriomycetes,Incertae_sedis,Synchytriales,Synchytriaceae,Johnkarlingia
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Synchytriomycetes,Incertae_sedis,Synchytriales,Synchytriaceae,Micromyces
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Synchytriomycetes,Incertae_sedis,Synchytriales,Synchytriaceae,Micromycopsis
Fungi,Chytridiomyceta,Chytridiomycota,Chytridiomycotina,Synchytriomycetes,Incertae_sedis,Synchytriales,Synchytriaceae,Synchytrium
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Hyaloraphidiomycetes,Incertae_sedis,Hyaloraphidiales,Hyaloraphidiaceae,Hyaloraphidium
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Monoblepharidomycetes,Incertae_sedis,Monoblepharidales,Gonapodyaceae,Gonapodya
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Monoblepharidomycetes,Incertae_sedis,Monoblepharidales,Gonapodyaceae,Monoblepharella
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Monoblepharidomycetes,Incertae_sedis,Monoblepharidales,Harpochytriaceae,Harpochytrium
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Monoblepharidomycetes,Incertae_sedis,Monoblepharidales,Monoblepharidaceae,Monoblepharis
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Monoblepharidomycetes,Incertae_sedis,Monoblepharidales,Oedogoniomycetaceae,Oedogoniomyces
Fungi,Chytridiomyceta,Monoblepharomycota,Monoblepharomycotina,Monoblepharidomycetes,Incertae_sedis,Monoblepharidales,Telasphaerulaceae,Telasphaerula
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Anaeromycetaceae,Anaeromyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Anaeromycetaceae,Capellomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Anaeromycetaceae,Liebetanzomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Anaeromycetaceae,Oontomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Caecomycetaceae,Caecomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Caecomycetaceae,Cyllamyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Agriosomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Aklioshbomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Anaeromycetaceae
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Astrotestudinimyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Buwchfawromyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Joblinomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Khoyollomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Tahromyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Incertae_sedis,Testudinimyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Aestipascuomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Feramyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Ghazallomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Neocallimastix
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Orpinomyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Paucimyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Neocallimastigaceae,Pecoramyces
Fungi,Chytridiomyceta,Neocallimastigomycota,Neocallimastigomycotina,Neocallimastigomycetes,Incertae_sedis,Neocallimastigales,Piromycetaceae,Piromyces
Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Amphisphaeriales,Hyponectriaceae,Hyponectria
Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Amphisphaeriales,Hyponectriaceae,Physalospora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Alloascoideomycetes,,Alloascoideales,Alloascoideaceae,Alloascoidea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Dipodascaceae,Dipodascus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Dipodascaceae,Galactomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Dipodascaceae,Magnusiomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Dipodascaceae,Middelhovenomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Incertae_sedis,Nadsonia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Incertae_sedis,Yarrowia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Crinitomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Deakozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Diddensiella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Groenewaldozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Limtongella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Saprochaete
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Spencermartinsiella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Starmerella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Sugiyamaella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Trichomonascus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Wickerhamiella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Dipodascomycetes,,Dipodascales,Trichomonascaceae,Zygoascus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Lipomycetes,,Lipomycetales,Lipomycetaceae,Babjevia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Lipomycetes,,Lipomycetales,Lipomycetaceae,Dipodascopsis
Fungi,Dikarya,Ascomycota,Saccharomycotina,Lipomycetes,,Lipomycetales,Lipomycetaceae,Kockiozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Lipomycetes,,Lipomycetales,Lipomycetaceae,Lipomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,Saccharomycetes,Serinales,Debaryomycetaceae,Aciculoconidium
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Alaninales,Pachysolenaceae,Nakazawaea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Alaninales,Pachysolenaceae,Pachysolen
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Alaninales,Pachysolenaceae,Peterozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Allodekkera
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Ambrosiozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Brettanomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Citeromyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Komagataella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Kregervanrija
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Kuraishia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Martiniozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Ogataea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Pichia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Pichiales,Pichiaceae,Saturnispora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Cephaloascaceae,Cephaloascus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Candida
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Danielozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Debaryomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Diutina
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Hemisphericaspora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Hyphopichia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Kodamaea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Kurtzmaniella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Limtongozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Lodderomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Metahyphopichia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Meyerozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Millerozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Nematodospora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Priceomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Scheffersomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Schwanniomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Spathaspora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Suhomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Teunomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Wickerhamia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Debaryomycetaceae,Yamadazyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Incertae_sedis,Babjeviella
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Metschnikowiaceae,Clavispora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Pichiomycetes,,Serinales,Metschnikowiaceae,Metschnikowia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Ascoideales,Ascoideaceae,Ascoidea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Ascoideales,Saccharomycopsidaceae,Saccharomycopsis
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Phaffomycetales,Phaffomycetaceae,Barnettozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Phaffomycetales,Phaffomycetaceae,Cyberlindnera
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Phaffomycetales,Phaffomycetaceae,Phaffomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Phaffomycetales,Phaffomycetaceae,Starmera
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Phaffomycetales,Wickerhamomycetaceae,Wickerhamomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Incertae_sedis,Coccidiascus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Incertae_sedis,Endomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Incertae_sedis,Helicogonium
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Incertae_sedis,Macrorhabdus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Incertae_sedis,Phialoascus
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Eremothecium
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Grigorovia
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Hagleromyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Kazachstania
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Kluyveromyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Lachancea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Nakaseomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Naumovozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Saccharomyces
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Savitreea
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Tetrapisispora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Torulaspora
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Vanderwaltozyma
Fungi,Dikarya,Ascomycota,Saccharomycotina,Saccharomycetes,,Saccharomycetales,Saccharomycetaceae,Yueomyces
